Pop,Bench,Block,Position,Cohort,long.repro.census.date,long.flower.bud.count,long.mature.fruit.count,long.pedicel.count,long.STTO.BH.height.cm,long.repro.notes,short.repro.census.date,short.flower.bud.count,short.mature.fruit.count,short.pedicel.count,short.STTO.BH.height.cm,short.repro.notes,transplant.height.cm,transplant.height.notes,Mid.Season.Height.Pheno.Stage,Mid.Season.Height.cm,Mid.Season.Height.Notes,First.Bud.Date,first.bud.height.cm,First.Flower.Date,first.flower.height.cm,First.Fruit.Date,first.fruit.height.cm,Death.Date,phenology.notes,biomass.BGB.STTO.BH.g,total.ABG.biomass,biomass.notes,plant.date,transplant.date,rando.date,long.fruit.count.seeds,long.seed.counts,long.seed.weight.g,Season,Species
STPO,1,3,G11,cohort 6,6/22/22,0,0,4,,,6/1/22,4,0,0,NA,,0.9,,V,0.6,,5/20/22,5.9,6/3/22,9.6,NA,NA,NA,,NA,0.0093,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO
STPO,2,7,C03,cohort 6,6/22/22,0,0,3,,,6/1/22,2,0,0,NA,,1.2,,V,0.4,,6/6/22,12.1,6/13/22,13.9,NA,NA,NA,,NA,0.0094,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO
STPO,2,7,C09,cohort 6,6/22/22,0,0,1,,,6/1/22,1,0,0,NA,,0.8,,V,0.5,,6/6/22,7,6/17/22,7,NA,NA,NA,,NA,0.0039,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO
STPO,2,7,C11,cohort 6,6/22/22,0,0,2,,,6/1/22,1,0,0,NA,,0.9,,V,0.3,,6/6/22,8.4,NA,NA,NA,NA,NA,,NA,0.0068,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO
STPO,2,7,D02,cohort 6,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.5,,V,0.7,,NA,NA,NA,NA,NA,NA,NA,,NA,0.0032,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO
STPO,2,7,E07,cohort 6,6/22/22,0,0,2,,,6/1/22,0,0,0,NA,,0.4,,V,0.8,,NA,NA,NA,NA,NA,NA,NA,,NA,0.0058,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO
STPO,2,7,E09,cohort 6,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.6,,V,0.6,,NA,NA,NA,NA,NA,NA,NA,,NA,0,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO
STPO,3,11,B08,cohort 6,6/22/22,1,0,0,,,6/1/22,0,0,0,NA,,0.9,,V,0.5,,6/8/22,6.9,NA,NA,NA,NA,NA,,NA,0.0017,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO
STPO,3,11,C07,cohort 6,6/22/22,0,0,1,,,6/1/22,1,0,0,NA,,0.9,,V,0.7,,NA,NA,NA,NA,NA,NA,NA,,NA,0.0037,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO
STPO,3,11,D04,cohort 6,6/22/22,0,0,2,,,6/1/22,0,0,0,NA,,0.9,,V,0.5,,NA,NA,NA,NA,NA,NA,6/17/22,,NA,0.0067,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO
STPO,3,11,D10,cohort 6,6/22/22,1,0,0,,,6/1/22,0,0,0,NA,,0.8,,V,0.7,,NA,NA,NA,NA,NA,NA,NA,,NA,0.0037,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO
STPO,3,11,F10,cohort 6,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,0.6,,V,0.5,,NA,NA,NA,NA,NA,NA,6/17/22,,NA,0.0111,NO PLANT,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO
STPO,3,11,F14,cohort 6,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,0.8,,V,1,,NA,NA,NA,NA,NA,NA,6/15/22,,NA,0.0064,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO
STPO,4,3,A03,cohort 6,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,1,,V,0.5,,NA,NA,NA,NA,NA,NA,6/15/22,,NA,9.00E-04,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO
STPO,4,3,C01,cohort 6,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,0.8,,V,0.5,,NA,NA,NA,NA,NA,NA,6/15/22,,NA,0.003,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO
STPO,4,3,D14,cohort 6,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.9,,V,0.5,,NA,NA,NA,NA,NA,NA,NA,,NA,0.0026,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO
STPO,4,3,E11,cohort 6,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.7,,V,0.4,,NA,NA,NA,NA,NA,NA,NA,,NA,0,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO
STPO,4,3,F14,cohort 6,6/22/22,0,0,5,,,6/1/22,2,0,0,NA,,1.1,,V,0.5,,5/31/22,5.6,6/3/22,6.1,NA,NA,NA,,NA,0.0065,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO
STPO,4,3,G07,cohort 6,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,0.9,,V,0.6,,NA,NA,NA,NA,NA,NA,6/15/22,,NA,0.0055,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO
STPO,1,3,A05,cohort 7,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,NA,AC,1.2,,,NA,not in yet,NA,NA,NA,NA,NA,NA,6/8/22,Plant missing,NA,0,NO PLANT,2/7/22,2/24/22,3/17/22,0,0,0,LONG,STPO
STPO,1,3,D02,cohort 7,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,AC,0.3,3/3 late germ,,NA,not in yet,NA,NA,NA,NA,NA,NA,6/8/22,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,STPO
STPO,1,3,D12,cohort 7,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,0.7,3/3 late germ,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0017,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,STPO
STPO,2,7,D10,cohort 7,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,1.1,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0018,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,STPO
STPO,2,7,D12,cohort 7,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.5,3/3 late germ,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,STPO
STPO,2,7,D14,cohort 7,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,0.6,3/3 late germ,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,STPO
STPO,3,11,C03,cohort 7,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.4,3/3 petri,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,STPO
STPO,3,11,C05,cohort 7,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.6,3/3 late germ,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0039,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,STPO
STPO,3,11,C11,cohort 7,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.1,3/3 late germ,,NA,not in yet,NA,NA,NA,NA,NA,NA,5/25/22,,NA,0,NO PLANT,2/7/22,2/24/22,3/17/22,0,0,0,LONG,STPO
STPO,4,3,B02,cohort 7,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,0.6,3/3 petri,,NA,not in yet,NA,NA,NA,NA,NA,NA,6/15/22,,NA,0.0043,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,STPO
STPO,4,3,C03,cohort 7,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.7,3/3 late germ,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,STPO
STPO,1,3,B08,cohort 8,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,0.9,,,NA,not in yet,NA,NA,NA,NA,NA,NA,6/17/22,,NA,0.0091,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STPO,1,3,B10,cohort 8,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,0.7,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0105,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STPO,1,3,C01,cohort 8,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,0.6,,,NA,not in yet,NA,NA,NA,NA,NA,NA,6/17/22,,NA,0.0245,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STPO,1,3,D14,cohort 8,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,0.9,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0094,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STPO,1,3,F10,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT,6/1/22,NA,NA,NA,NA,NO PLANT,0.4,3/31/21,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,NO PLANT,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STPO,2,7,A05,cohort 8,6/22/22,0,0,1,,,6/1/22,0,0,0,NA,,1,,,NA,not in yet,NA,NA,NA,NA,NA,NA,6/17/22,,NA,0,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STPO,2,7,B12,cohort 8,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.9,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0045,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STPO,2,7,B14,cohort 8,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,1.2,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0127,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STPO,2,7,F02,cohort 8,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,1.5,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0095,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STPO,2,7,G03,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT,6/1/22,NA,NA,NA,NA,NO PLANT,0.5,3/31/21,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,NO PLANT,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STPO,3,11,A13,cohort 8,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.9,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0129,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STPO,3,11,C01,cohort 8,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,1.2,,,NA,not in yet,NA,NA,NA,NA,NA,NA,6/15/22,,NA,0.0032,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STPO,3,11,D06,cohort 8,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,1.4,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0061,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STPO,3,11,D08,cohort 8,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.9,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0079,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STPO,3,11,F12,cohort 8,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.6,3/31/21,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STPO,4,3,A09,cohort 8,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.8,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0086,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STPO,4,3,A11,cohort 8,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,1.2,,,NA,not in yet,NA,NA,NA,NA,NA,NA,6/6/22,,NA,0.0085,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STPO,4,3,B04,cohort 8,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,1,,,NA,not in yet,NA,NA,NA,NA,NA,NA,6/15/22,,NA,0.0098,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STPO,4,3,E13,cohort 8,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,1,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STPO,4,3,F06,cohort 8,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.5,3/31/21,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0021,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO
STTO_BH,1,10,A05,cohort 1,6/22/22,0,0,0,1.4,,6/1/22,NA,NA,NA,2.2,,0.5,,V,2.1,,NA,NA,NA,NA,NA,NA,NA,,0.056,0.0378,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STTO_BH
STTO_BH,1,10,A07,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH,6/1/22,NA,NA,NA,0.7,ON SHORT SEASON BENCH,1.5,,V,1.6,,NA,NA,NA,NA,NA,NA,NA,,0.0124,0.0239,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,STTO_BH
STTO_BH,1,10,C07,cohort 1,6/22/22,0,0,0,1.8,,6/1/22,NA,NA,NA,2,,1.2,,V,1.6,,NA,NA,NA,NA,NA,NA,NA,,0.0103,0.0147,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STTO_BH
STTO_BH,1,10,C13,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH,6/1/22,NA,NA,NA,2,ON SHORT SEASON BENCH,1.5,,V,2,,NA,NA,NA,NA,NA,NA,NA,,0.0205,0.0273,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,STTO_BH
STTO_BH,1,10,D04,cohort 1,6/22/22,0,0,0,1.2,,6/1/22,NA,NA,NA,1.9,,0.8,,V,1,,NA,NA,NA,NA,NA,NA,NA,,0.023,0.0321,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STTO_BH
STTO_BH,1,10,G05,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH,6/1/22,NA,NA,NA,1.9,ON SHORT SEASON BENCH,1.3,,V,2.4,,NA,NA,NA,NA,NA,NA,NA,,0.0149,0.011,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,STTO_BH
STTO_BH,2,11,B10,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH,6/1/22,NA,NA,NA,1.8,ON SHORT SEASON BENCH,1.1,,V,2.1,,NA,NA,NA,NA,NA,NA,NA,,0.0193,0.0158,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,STTO_BH
STTO_BH,2,11,D12,cohort 1,6/22/22,0,0,0,1.8,,6/1/22,NA,NA,NA,3.3,,1.7,,V,2.9,,NA,NA,NA,NA,NA,NA,NA,,0.0604,0.0532,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STTO_BH
STTO_BH,2,11,E09,cohort 1,6/22/22,0,0,0,2.1,,6/1/22,NA,NA,NA,2.8,,0.8,,V,3.1,,NA,NA,NA,NA,NA,NA,NA,,0.0242,0.0372,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STTO_BH
STTO_BH,2,11,F04,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH,6/1/22,NA,NA,NA,1.5,ON SHORT SEASON BENCH,1,,V,1.7,,NA,NA,NA,NA,NA,NA,NA,,0.0115,0.0391,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,STTO_BH
STTO_BH,2,11,G01,cohort 1,6/22/22,0,0,0,1.7,,6/1/22,NA,NA,NA,2.5,,0.8,,V,1.9,,NA,NA,NA,NA,NA,NA,NA,,0.0698,0.0703,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STTO_BH
STTO_BH,2,11,G13,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH,6/1/22,NA,NA,NA,1.2,ON SHORT SEASON BENCH,1.4,,V,1.8,,NA,NA,NA,NA,NA,NA,NA,,0.0207,0.0219,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,STTO_BH
STTO_BH,3,6,A01,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH,6/1/22,NA,NA,NA,NA,ON SHORT SEASON BENCH - AC,0.6,,V,2.2,,NA,NA,NA,NA,NA,NA,NA,,0.0227,0.0454,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,STTO_BH
STTO_BH,3,6,A05,cohort 1,6/22/22,,,,1.3,,6/1/22,NA,NA,NA,1.6,,0.7,,V,2.1,,NA,NA,NA,NA,NA,NA,NA,,0.0125,0.0202,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STTO_BH
STTO_BH,3,6,B14,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH,6/1/22,NA,NA,NA,1.2,ON SHORT SEASON BENCH,1.2,,V,2,,NA,NA,NA,NA,NA,NA,NA,,0.0174,0.0202,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,STTO_BH
STTO_BH,3,6,C03,cohort 1,6/22/22,,,,1.5,,6/1/22,NA,NA,NA,2,,1.8,,V,2.7,,NA,NA,NA,NA,NA,NA,NA,,0.0327,0.1085,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STTO_BH
STTO_BH,3,6,C11,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH,6/1/22,NA,NA,NA,1.5,ON SHORT SEASON BENCH,1.3,,V,1.9,,NA,NA,NA,NA,NA,NA,NA,,0.0105,0.0187,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,STTO_BH
STTO_BH,3,6,E13,cohort 1,6/22/22,,,,1.7,,6/1/22,NA,NA,NA,1.7,,0.5,,V,2,,NA,NA,NA,NA,NA,NA,NA,,0.024,0.0382,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STTO_BH
STTO_BH,4,1,A05,cohort 1,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.4,,V,2.4,,NA,NA,NA,NA,NA,NA,3/25/22,2.1 cm at death,0.0602,0.0513,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STTO_BH
STTO_BH,4,1,A13,cohort 1,6/22/22,,,,1,,6/1/22,NA,NA,NA,2.3,,1.1,,V,1.5,,NA,NA,NA,NA,NA,NA,NA,,0.0183,0.0177,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STTO_BH
STTO_BH,4,1,B10,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH,6/1/22,NA,NA,NA,2.1,ON SHORT SEASON BENCH,1.7,,V,2.2,,NA,NA,NA,NA,NA,NA,NA,,0.0246,0.0417,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,STTO_BH
STTO_BH,4,1,D14,cohort 1,6/22/22,,,,0.9,,6/1/22,NA,NA,NA,1.5,,0.5,,V,0.8,,NA,NA,NA,NA,NA,NA,NA,,0.0346,0.0247,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STTO_BH
STTO_BH,4,1,F02,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH,6/1/22,NA,NA,NA,2,ON SHORT SEASON BENCH,1,,V,1.7,,NA,NA,NA,NA,NA,NA,NA,,0.0148,0.028,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,STTO_BH
STTO_BH,4,1,G13,cohort 1,6/22/22,,,,1.3,,6/1/22,NA,NA,NA,2.2,,1.1,,V,1.4,,NA,NA,NA,NA,NA,NA,NA,,0.0186,0.0213,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STTO_BH
STTO_BH,1,10,A09,cohort 2,6/22/22,0,0,0,0.8,,6/1/22,NA,NA,NA,1,,0.6,,V,0.5,,NA,NA,NA,NA,NA,NA,NA,,0.005,0.0081,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,STTO_BH
STTO_BH,2,11,E03,cohort 2,6/22/22,0,0,0,1.1,,6/1/22,NA,NA,NA,1.3,,1,,V,0.8,,NA,NA,NA,NA,NA,NA,NA,,0.0018,0.0068,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,STTO_BH
STTO_BH,1,10,A01,cohort 3,6/22/22,0,0,0,2,,6/1/22,NA,NA,NA,3.5,,0.7,,V,2,,NA,NA,NA,NA,NA,NA,NA,,0.0385,0.0469,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STTO_BH
STTO_BH,1,10,B04,cohort 3,6/22/22,0,0,0,2.2,,6/1/22,NA,NA,NA,2.1,,1.2,,V,2,,NA,NA,NA,NA,NA,NA,NA,,0.0083,0.0116,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STTO_BH
STTO_BH,1,10,D12,cohort 3,6/22/22,0,0,0,0.8,,6/1/22,NA,NA,NA,1.9,,1.5,,V,1.8,,NA,NA,NA,NA,NA,NA,NA,,0.0123,0.017,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STTO_BH
STTO_BH,2,11,A05,cohort 3,6/22/22,0,0,0,2.1,,6/1/22,NA,NA,NA,2.3,,1,,V,2.4,,NA,NA,NA,NA,NA,NA,NA,,0.0141,0.0285,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STTO_BH
STTO_BH,2,11,A09,cohort 3,6/22/22,0,0,0,1,,6/1/22,NA,NA,NA,1.4,,0.8,,V,1.3,,NA,NA,NA,NA,NA,NA,NA,,0.006,0.009,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STTO_BH
STTO_BH,2,11,D14,cohort 3,6/22/22,0,0,0,0.4,,6/1/22,NA,NA,NA,1.8,,0.8,,V,0.2,,NA,NA,NA,NA,NA,NA,NA,,0.0029,0.0037,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STTO_BH
STTO_BH,3,6,B10,cohort 3,6/22/22,,,,1.4,,6/1/22,NA,NA,NA,1.5,,1.1,,V,2.4,,NA,NA,NA,NA,NA,NA,NA,,0.0241,0.0272,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STTO_BH
STTO_BH,3,6,D06,cohort 3,6/22/22,,,,1,,6/1/22,NA,NA,NA,1.3,,1.4,,V,2,,NA,NA,NA,NA,NA,NA,NA,,0.0334,0.0162,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STTO_BH
STTO_BH,4,1,B02,cohort 3,6/22/22,,,,1.1,,6/1/22,NA,NA,NA,2.4,,1.3,,V,1.4,,NA,NA,NA,NA,NA,NA,NA,,0.0095,0.0152,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STTO_BH
STTO_BH,4,1,B14,cohort 3,6/22/22,,,,1.2,,6/1/22,NA,NA,NA,1.8,,1.4,,V,1.5,,NA,NA,NA,NA,NA,NA,NA,,0.0145,0.0111,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STTO_BH
STTO_BH,1,10,B02,cohort 4,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,3.3,,1.1,,V,2.8,,NA,NA,NA,NA,NA,NA,NA,,0.0146,0.021,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STTO_BH
STTO_BH,1,10,C11,cohort 4,6/22/22,0,0,0,2,,6/1/22,NA,NA,NA,2.2,,1.2,,V,2.2,,NA,NA,NA,NA,NA,NA,NA,,0.0198,0.0216,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STTO_BH
STTO_BH,1,10,D02,cohort 4,6/22/22,0,0,0,1,,6/1/22,NA,NA,NA,1.2,,0.5,16-Dec,V,0.9,,NA,NA,NA,NA,NA,NA,NA,,0.0045,0.0161,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STTO_BH
STTO_BH,2,11,A01,cohort 4,6/22/22,0,0,0,1.3,,6/1/22,NA,NA,NA,2,,0.5,petri dish,V,1.8,,NA,NA,NA,NA,NA,NA,NA,,0.0181,0.0322,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STTO_BH
STTO_BH,2,11,A03,cohort 4,6/22/22,0,0,0,1.5,,6/1/22,NA,NA,NA,2.3,,1.5,,V,1.7,,NA,NA,NA,NA,NA,NA,NA,,0.0106,0.0093,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STTO_BH
STTO_BH,2,11,B08,cohort 4,6/22/22,0,0,0,0.5,,6/1/22,NA,NA,NA,1.3,,0.3,12/30/2021 height,V,1.1,,NA,NA,NA,NA,NA,NA,NA,,0.0035,0.008,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STTO_BH
STTO_BH,3,6,B06,cohort 4,6/22/22,,,,1.1,,6/1/22,NA,NA,NA,1.2,,0.5,petri dish,V,1.7,,NA,NA,NA,NA,NA,NA,NA,,0.0166,0.0166,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STTO_BH
STTO_BH,3,6,D12,cohort 4,6/22/22,,,,1.8,,6/1/22,NA,NA,NA,1.9,,1,,V,2.7,,NA,NA,NA,NA,NA,NA,NA,,0.0307,0.0292,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STTO_BH
STTO_BH,3,6,E11,cohort 4,6/22/22,,,,1.4,,6/1/22,NA,NA,NA,1.3,,0.8,petri dish,V,1.6,,NA,NA,NA,NA,NA,NA,NA,,0.0128,0.016,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STTO_BH
STTO_BH,4,1,B06,cohort 4,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,2.2,,1.1,,V,1.3,,NA,NA,NA,NA,NA,NA,6/15/22,,0.0196,0.0515,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STTO_BH
STTO_BH,4,1,B12,cohort 4,6/22/22,,,,0.7,,6/1/22,NA,NA,NA,1.8,,0.7,petri dish,V,1,,NA,NA,NA,NA,NA,NA,NA,,0.0081,0.0142,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STTO_BH
STTO_BH,4,1,C03,cohort 4,6/22/22,,,,0.6,,6/1/22,NA,NA,NA,1.5,,0.5,petri dish,V,0.5,,NA,NA,NA,NA,NA,NA,NA,,0.0053,0.0068,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STTO_BH
